Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,xG,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist
Pierre Højbjerg,dk DEN,MF,Tottenham,eng Premier League,25.0,1995.0,35.5,2.0,31.0,10.0,1.09,32.3,0.87,0.28,0.06,0.2,22.02
Pierre Højbjerg,dk DEN,MF,Tottenham,eng Premier League,26.0,1995.0,34.8,4.0,33.0,9.0,2.0,27.03,0.95,0.26,0.12,0.44,21.02
Pierre Højbjerg,dk DEN,MF,Tottenham,eng Premier League,27.0,1995.0,14.06,0.0,19.0,6.0,0.7,31.6,1.3,0.41,0.0,0.0,26.05
Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26.0,1993.0,25.0,5.0,54.0,21.0,4.02,38.9,2.16,0.84,0.09,0.24,21.04
Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,27.0,1993.0,22.09,4.0,42.0,12.0,4.07,28.06,1.83,0.52,0.07,0.25,21.08
Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28.0,1993.0,25.02,1.0,33.0,9.0,1.06,27.03,1.31,0.36,0.03,0.11,24.05
Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29.0,1993.0,30.07,5.0,43.0,13.0,2.01,30.2,1.4,0.42,0.12,0.38,23.08
Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30.0,1993.0,28.0,4.0,52.0,13.0,2.04,25.0,1.86,0.46,0.08,0.31,22.08
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30.0,1989.0,34.8,22.0,91.0,40.0,14.07,44.0,2.61,1.15,0.22,0.5,15.05
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31.0,1989.0,25.09,10.0,55.0,19.0,10.02,34.5,2.12,0.73,0.15,0.42,14.0
Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,32.0,1989.0,23.05,15.0,70.0,36.0,12.17,51.3,2.97,1.52,0.21,0.4,13.5
Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,33.0,1989.0,6.12,1.0,17.0,7.0,1.15,21.9,6.3,0.57,0.03,0.14,12.56
Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,fr Ligue 1,34.0,1989.0,29.01,17.0,112.0,47.0,20.05,42.0,3.84,1.61,0.12,0.28,15.08
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29.0,1990.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30.0,1990.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31.0,1990.0,31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,32.0,1990.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33.0,1990.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piotr Zieliński,pl POL,MF,Napoli,it Serie A,25.0,1994.0,32.5,2.0,78.0,22.0,4.01,28.02,2.4,0.68,0.03,0.09,24.03
Piotr Zieliński,pl POL,MF,Napoli,it Serie A,26.0,1994.0,28.0,8.0,60.0,25.0,5.03,41.7,2.14,0.89,0.13,0.32,19.05
Piotr Zieliński,pl POL,MF,Napoli,it Serie A,27.0,1994.0,23.02,6.0,43.0,15.0,3.04,34.9,1.86,0.65,0.14,0.4,20.0
Piotr Zieliński,pl POL,MF,Napoli,it Serie A,28.0,1994.0,25.04,3.0,53.0,19.0,3.05,35.8,2.09,0.75,0.06,0.16,22.04
Piotr Zieliński,pl POL,MF,Napoli,it Serie A,29.0,1994.0,21.04,3.0,29.0,8.0,2.06,27.06,1.36,0.37,0.07,0.25,21.04
Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21.0,1997.0,29.04,0.0,24.0,8.0,1.05,33.3,0.82,0.27,0.0,0.0,18.04
Pol Lirola,es ESP,DF-FW,Marseille,fr Ligue 1,22,1997,22.08,2.0,12.0,4.0,1.13,20.0,0.47,0.12,0.1,0.5,12.56
Pol Lirola,es ESP,DF-FW,Marseille,fr Ligue 1,23,1997,19.07,1.0,13.0,2.0,1.04,15.04,0.66,0.1,0.08,0.5,20.09
Pol Lirola,es ESP,DF,Elche,es La Liga,24.0,1997.0,7.0,1.0,1.0,1.0,0.2,100.0,0.14,0.14,1.0,1.0,10.05
Pol Lirola,es ESP,DF,Frosinone,it Serie A,25.0,1997.0,17.01,2.0,9.0,3.0,1.03,33.3,0.53,0.18,0.22,0.67,19.0
Portu,es ESP,FW-MF,Real Sociedad,es La Liga,27,1992,26.06,7.0,40.0,15.0,6.0,37.5,1.5,0.56,0.18,0.47,14.03
Portu,es ESP,FW-MF,Real Sociedad,es La Liga,28,1992,24.03,8.0,31.0,11.0,5.09,35.5,1.28,0.45,0.26,0.73,13.0
Portu,es ESP,FW-MF,Real Sociedad,es La Liga,29,1992,17.07,1.0,24.0,9.0,2.09,37.5,1.36,0.51,0.0,0.0,14.07
Portu,es ESP,MF-DF,Getafe,es La Liga,30,1992,19.07,0.0,15.0,5.0,1.07,33.3,0.76,0.25,0.0,0.0,18.01
Portu,es ESP,MF-FW,Girona,es La Liga,31,1992,14.03,7.0,22.0,11.0,3.24,73.8,1.26,0.84,0.16,0.35,9.55
Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23.0,1995.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24.0,1995.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25.0,1995.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,26.0,1995.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27.0,1995.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,29.0,1990.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,30.0,1990.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,31.0,1990.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,32.0,1990.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,33.0,1990.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rade Krunić,ba BIH,MF-FW,Milan,it Serie A,25,1993,6.0,0.0,6.0,2.0,0.5,33.3,1.01,0.34,0.0,0.0,19.09
Rade Krunić,ba BIH,MF-FW,Milan,it Serie A,26,1993,8.0,1.0,8.0,5.0,0.7,62.5,1.0,0.62,0.13,0.2,20.08
Rade Krunić,ba BIH,MF-FW,Milan,it Serie A,27,1993,15.07,0.0,10.0,2.0,0.7,20.0,0.64,0.13,0.0,0.0,16.02
Rade Krunić,ba BIH,MF,Milan,it Serie A,28.0,1993.0,18.04,0.0,14.0,2.0,1.01,14.03,0.76,0.11,0.0,0.0,14.09
Rade Krunić,ba BIH,MF,Milan,it Serie A,29.0,1993.0,7.06,0.0,2.0,0.0,0.1,0.0,0.26,0.0,0.0,0.0,10.0
Rafael Leão,pt POR,FW,Milan,it Serie A,20.0,1999.0,15.06,6.0,44.0,15.0,4.03,34.1,2.82,0.96,0.14,0.4,16.01
Rafael Leão,pt POR,FW,Milan,it Serie A,21.0,1999.0,21.04,6.0,43.0,20.0,6.0,46.5,2.01,0.94,0.14,0.3,16.04
Rafael Leão,pt POR,FW,Milan,it Serie A,22.0,1999.0,28.09,11.0,97.0,38.0,8.08,39.2,3.35,1.31,0.11,0.29,19.0
Rafael Leão,pt POR,FW-MF,Milan,it Serie A,23,1999,26.09,15.0,92.0,29.0,10.08,31.05,3.42,1.08,0.16,0.52,17.09
Rafael Leão,pt POR,FW,Milan,it Serie A,24.0,1999.0,27.09,9.0,70.0,24.0,10.0,34.3,2.51,0.86,0.13,0.38,17.01
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,28.0,1990.0,29.0,2.0,27.0,9.0,3.01,33.3,0.93,0.31,0.07,0.22,14.0
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29.0,1990.0,28.02,2.0,29.0,8.0,3.03,27.06,1.03,0.28,0.07,0.25,12.09
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30.0,1990.0,16.0,1.0,12.0,2.0,1.01,16.07,0.75,0.13,0.08,0.5,12.03
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31.0,1990.0,30.09,2.0,29.0,9.0,2.08,31.0,0.94,0.29,0.07,0.22,13.02
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,32.0,1990.0,10.07,0.0,3.0,0.0,0.1,0.0,0.28,0.0,0.0,0.0,19.05
Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24.0,1994.0,29.05,20.0,97.0,36.0,18.02,37.1,3.29,1.22,0.21,0.56,14.0
Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25.0,1994.0,28.02,10.0,69.0,28.0,11.0,40.6,2.45,0.99,0.14,0.36,14.05
Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26.0,1994.0,23.06,13.0,54.0,25.0,14.0,46.3,2.28,1.06,0.2,0.44,14.0
Raheem Sterling,eng ENG,FW-MF,Chelsea,eng Premier League,27,1994,21.0,6.0,42.0,16.0,6.02,38.1,2.0,0.76,0.14,0.38,13.06
Raheem Sterling,eng ENG,FW-MF,Chelsea,eng Premier League,28,1994,22.0,8.0,51.0,21.0,6.05,41.2,2.32,0.96,0.16,0.38,14.05
Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,24.0,1995.0,16.01,5.0,21.0,8.0,4.04,38.1,1.31,0.5,0.14,0.38,17.03
Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,25.0,1995.0,20.01,4.0,21.0,7.0,2.03,33.3,1.04,0.35,0.14,0.43,16.0
Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,26.0,1995.0,22.04,4.0,28.0,7.0,3.07,25.0,1.01,0.31,0.07,0.29,17.04
Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,27.0,1995.0,27.06,6.0,39.0,12.0,5.03,30.08,1.41,0.44,0.1,0.33,17.03
Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,28.0,1995.0,11.05,0.0,16.0,0.0,1.07,0.0,1.39,0.0,0.0,0.0,17.01
Rani Khedira,de GER,MF,Augsburg,de Bundesliga,25.0,1994.0,29.04,0.0,9.0,0.0,0.5,0.0,0.31,0.0,0.0,0.0,20.09
Rani Khedira,de GER,MF,Augsburg,de Bundesliga,26.0,1994.0,20.02,1.0,10.0,4.0,1.01,40.0,0.5,0.2,0.1,0.25,18.08
Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,27.0,1994.0,30.06,0.0,13.0,2.0,1.0,15.04,0.42,0.07,0.0,0.0,18.08
Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,28.0,1994.0,32.0,2.0,24.0,3.0,1.07,12.05,0.75,0.09,0.08,0.67,22.01
Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29.0,1994.0,14.09,0.0,3.0,1.0,0.4,33.3,0.2,0.07,0.0,0.0,17.05
Raphaël Guerreiro,pt POR,DF-MF,Dortmund,de Bundesliga,25,1993,25.09,8.0,40.0,15.0,4.06,37.5,1.54,0.58,0.2,0.53,20.01
Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,26.0,1993.0,24.06,5.0,37.0,15.0,3.08,40.5,1.5,0.61,0.14,0.33,20.0
Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,27.0,1993.0,19.09,4.0,32.0,10.0,2.09,31.03,1.6,0.5,0.09,0.3,25.04
Raphaël Guerreiro,pt POR,DF-MF,Dortmund,de Bundesliga,28,1993,25.04,4.0,33.0,14.0,2.07,42.4,1.3,0.55,0.12,0.29,19.08
Raphaël Guerreiro,pt POR,DF-MF,Bayern Munich,de Bundesliga,29,1993,13.02,3.0,18.0,6.0,2.04,33.3,1.36,0.45,0.17,0.5,19.01
Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,26.0,1993.0,31.4,2.0,11.0,2.0,1.0,18.02,0.35,0.06,0.18,1.0,12.06
Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,27.0,1993.0,30.2,2.0,17.0,4.0,2.08,23.05,0.56,0.13,0.12,0.5,10.01
Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28.0,1993.0,20.03,1.0,9.0,1.0,0.7,11.01,0.44,0.05,0.11,1.0,9.06
Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,29.0,1993.0,21.02,0.0,8.0,4.0,0.7,50.0,0.38,0.19,0.0,0.0,11.06
Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,30.0,1993.0,15.03,1.0,8.0,2.0,1.03,25.0,0.52,0.13,0.13,0.5,9.02
Raphinha,br BRA,MF-FW,Rennes,fr Ligue 1,22,1996,18.08,5.0,42.0,13.0,5.02,31.0,2.24,0.69,0.1,0.31,20.01
Raphinha,br BRA,FW-MF,Rennes,fr Ligue 1,23,1996,30.07,7.0,78.0,27.0,5.97,31.42,2.5,0.8,0.09,0.29,18.02
Raphinha,br BRA,FW-MF,Leeds United,eng Premier League,24,1996,32.4,11.0,84.0,21.0,10.02,25.0,2.59,0.65,0.08,0.33,21.04
Raphinha,br BRA,FW,Barcelona,es La Liga,25.0,1996.0,23.0,7.0,79.0,25.0,9.03,31.6,3.43,1.09,0.09,0.28,18.05
Raphinha,br BRA,FW-MF,Barcelona,es La Liga,26,1996,15.02,6.0,58.0,20.0,7.04,34.5,3.82,1.32,0.09,0.25,19.08
Rayan Aït-Nouri,dz ALG,DF,Angers,fr Ligue 1,18.0,2001.0,14.02,0.0,4.0,0.0,0.2,0.0,0.28,0.0,0.0,0.0,17.09
Rayan Aït-Nouri,dz ALG,DF,Angers,fr Ligue 1,19.0,2001.0,17.07,1.0,16.0,6.0,0.7,20.0,0.72,0.19,0.04,0.17,16.56
Rayan Aït-Nouri,dz ALG,DF-MF,Wolves,eng Premier League,20,2001,20.03,1.0,13.0,4.0,0.6,30.08,0.64,0.2,0.08,0.25,17.06
Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,21.0,2001.0,12.0,1.0,10.0,5.0,0.7,50.0,0.84,0.42,0.1,0.2,14.01
Rayan Aït-Nouri,dz ALG,DF-MF,Wolves,eng Premier League,22,2001,25.09,2.0,24.0,8.0,3.03,33.3,0.93,0.31,0.08,0.25,16.08
Rayan Cherki,fr FRA,MF-FW,Lyon,fr Ligue 1,15,2003,1.06,0.0,3.0,2.0,0.2,66.7,1.89,1.26,0.0,0.0,23.05
Rayan Cherki,fr FRA,FW-MF,Lyon,fr Ligue 1,16,2003,7.08,1.0,18.0,5.0,1.0,27.08,2.32,0.64,0.06,0.2,18.0
Rayan Cherki,fr FRA,FW-MF,Lyon,fr Ligue 1,17,2003,4.09,0.0,14.0,3.0,0.6,21.04,2.86,0.61,0.0,0.0,21.02
Rayan Cherki,fr FRA,MF-FW,Lyon,fr Ligue 1,18,2003,20.08,4.0,61.0,21.0,4.09,34.4,2.93,1.01,0.07,0.19,18.07
Rayan Cherki,fr FRA,MF-FW,Lyon,fr Ligue 1,19,2003,19.01,1.0,57.0,17.0,5.02,29.08,2.98,0.89,0.02,0.06,15.07
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,33.0,1985.0,36.0,1.0,15.0,4.0,2.03,26.07,0.42,0.11,0.07,0.25,10.08
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,34.0,1985.0,34.6,0.0,8.0,1.0,0.9,12.05,0.23,0.03,0.0,0.0,14.06
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,35.0,1985.0,27.04,0.0,5.0,1.0,0.4,20.0,0.18,0.04,0.0,0.0,7.05
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,36.0,1985.0,23.05,0.0,2.0,1.0,0.1,50.0,0.08,0.04,0.0,0.0,25.02
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,37.0,1985.0,22.06,0.0,6.0,1.0,0.4,16.07,0.27,0.04,0.0,0.0,9.05
Raúl García,es ESP,MF-FW,Athletic Club,es La Liga,33,1986,31.9,15.0,74.0,26.0,11.0,35.1,2.32,0.82,0.11,0.31,19.0
Raúl García,es ESP,FW-MF,Athletic Club,es La Liga,34,1986,19.04,5.0,44.0,11.0,6.01,25.0,2.27,0.57,0.07,0.27,17.02
Raúl García,es ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,6.0,43.0,12.0,6.01,27.09,2.15,0.6,0.14,0.5,17.0
Raúl García,es ESP,FW-MF,Athletic Club,es La Liga,36,1986,10.07,2.0,52.0,14.0,5.02,26.09,4.84,1.3,0.04,0.14,14.06
Raúl García,es ESP,FW-MF,Athletic Club,es La Liga,37,1986,4.07,1.0,10.0,1.0,0.9,10.0,2.14,0.21,0.1,1.0,14.03
Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,28.0,1991.0,36.0,17.0,114.0,39.0,16.06,34.2,3.17,1.08,0.11,0.33,15.04
Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,29.0,1991.0,9.01,4.0,26.0,10.0,2.04,38.5,2.84,1.09,0.15,0.4,16.02
Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,30.0,1991.0,29.2,6.0,56.0,15.0,6.01,26.08,1.92,0.51,0.09,0.33,16.09
Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,31.0,1991.0,9.04,0.0,20.0,9.0,2.06,45.0,2.13,0.96,0.0,0.0,14.05
Raúl Jiménez,mx MEX,FW,Fulham,eng Premier League,32.0,1991.0,15.05,7.0,41.0,17.0,5.02,41.5,2.65,1.1,0.17,0.41,14.07
Reece James,eng ENG,DF,Chelsea,eng Premier League,19.0,1999.0,16.08,0.0,18.0,3.0,0.8,16.07,1.07,0.18,0.0,0.0,20.07
Reece James,eng ENG,DF,Chelsea,eng Premier League,20.0,1999.0,26.04,1.0,34.0,11.0,1.06,32.4,1.29,0.42,0.03,0.09,21.06
Reece James,eng ENG,DF,Chelsea,eng Premier League,21.0,1999.0,20.07,5.0,37.0,10.0,3.01,27.0,1.79,0.48,0.14,0.5,20.05
Reece James,eng ENG,DF-MF,Chelsea,eng Premier League,22,1999,13.08,1.0,16.0,4.0,1.0,25.0,1.16,0.29,0.06,0.25,22.04
Reece James,eng ENG,DF,Chelsea,eng Premier League,23.0,1999.0,4.07,0.0,7.0,1.0,0.3,14.03,1.5,0.21,0.0,0.0,20.09
Reinildo Mandava,mz MOZ,DF-MF,Lille,fr Ligue 1,25,1994,12.03,0.0,2.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,27.03
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26.0,1994.0,24.02,0.0,4.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,24.04
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27.0,1994.0,30.13,1.0,8.0,3.0,1.0,25.0,0.24,0.09,0.08,0.33,11.08
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28.0,1994.0,20.06,0.0,6.0,0.0,0.4,0.0,0.29,0.0,0.0,0.0,22.07
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,29.0,1994.0,8.01,2.0,5.0,3.0,0.9,60.0,0.62,0.37,0.4,0.67,10.04
Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,19.0,1999.0,7.0,1.0,11.0,4.0,0.9,36.4,1.57,0.57,0.09,0.25,17.04
Reiss Nelson,eng ENG,FW-MF,Arsenal,eng Premier League,20,1999,0.8,0.0,1.0,0.0,0.1,0.0,1.27,0.0,0.0,0.0,12.01
Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,21.0,1999.0,0.2,0.0,1.0,0.0,0.1,0.0,4.5,0.0,0.0,0.0,18.08
Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,22.0,1999.0,2.04,3.0,12.0,7.0,1.01,58.3,5.09,2.97,0.25,0.43,16.04
Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,23.0,1999.0,3.0,0.0,4.0,1.0,0.2,25.0,1.34,0.34,0.0,0.0,19.07
Remi Oudin,fr FRA,FW-MF,Reims,fr Ligue 1,22,1996,21.07,4.0,48.0,13.0,4.09,26.04,2.12,0.56,0.08,0.32,16.56
Remi Oudin,fr FRA,FW-MF,Bordeaux,fr Ligue 1,23,1996,26.09,4.0,55.0,16.0,3.09,29.01,2.05,0.6,0.07,0.25,17.02
Remi Oudin,fr FRA,MF-FW,Bordeaux,fr Ligue 1,24,1996,19.03,4.0,57.0,16.0,3.0,28.01,2.95,0.83,0.07,0.25,21.06
Remi Oudin,fr FRA,FW-MF,Lecce,it Serie A,25,1996,14.07,3.0,38.0,13.0,2.0,34.2,2.59,0.89,0.08,0.23,22.06
Remi Oudin,fr FRA,MF-FW,Lecce,it Serie A,26,1996,20.02,3.0,34.0,8.0,1.08,23.05,1.68,0.4,0.09,0.38,23.08
Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27.0,1992.0,26.0,2.0,19.0,7.0,1.06,36.8,0.73,0.27,0.11,0.29,18.04
Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28.0,1992.0,30.01,2.0,20.0,6.0,1.09,30.0,0.66,0.2,0.1,0.33,16.06
Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29.0,1992.0,26.03,1.0,20.0,6.0,1.04,30.0,0.76,0.23,0.05,0.17,21.04
Remo Freuler,ch SUI,MF,Nott'ham Forest,eng Premier League,30.0,1992.0,24.0,0.0,8.0,1.0,0.4,12.05,0.33,0.04,0.0,0.0,20.0
Remo Freuler,ch SUI,MF,Bologna,it Serie A,31.0,1992.0,29.2,1.0,14.0,4.0,1.02,28.06,0.48,0.14,0.07,0.25,17.04
Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21.0,1998.0,26.06,1.0,18.0,3.0,1.06,16.07,0.68,0.11,0.06,0.33,21.08
Renan Lodi,br BRA,DF-FW,Atlético Madrid,es La Liga,22,1998,12.05,1.0,11.0,3.0,0.8,27.03,0.88,0.24,0.09,0.33,18.06
Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23.0,1998.0,13.01,2.0,10.0,4.0,0.7,40.0,0.76,0.3,0.2,0.5,17.01
Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24.0,1998.0,24.06,0.0,15.0,0.0,1.0,0.0,0.61,0.0,0.0,0.0,19.09
Renan Lodi,br BRA,DF,Marseille,fr Ligue 1,25.0,1998.0,13.07,0.0,6.0,2.0,0.3,33.3,0.44,0.15,0.0,0.0,22.05
Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21.0,1997.0,16.15,3.0,30.0,10.0,1.06,33.3,0.91,0.3,0.1,0.3,25.02
Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22.0,1997.0,14.01,1.0,21.0,3.0,2.04,14.03,1.49,0.21,0.05,0.33,24.01
Renato Sanches,pt POR,MF-FW,Lille,fr Ligue 1,23,1997,18.03,2.0,22.0,4.0,0.9,18.02,1.2,0.22,0.09,0.5,25.0
Renato Sanches,pt POR,MF,Paris S-G,fr Ligue 1,24.0,1997.0,8.0,2.0,14.0,6.0,1.01,42.9,1.76,0.75,0.14,0.33,17.09
Renato Sanches,pt POR,MF,Roma,it Serie A,25.0,1997.0,1.06,1.0,2.0,1.0,0.1,50.0,1.23,0.62,0.5,1.0,19.01
Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26.0,1992.0,4.03,0.0,1.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,29.09
Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27.0,1992.0,13.08,0.0,13.0,2.0,0.6,15.04,0.95,0.15,0.0,0.0,28.0
Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28.0,1992.0,27.05,0.0,9.0,0.0,0.3,0.0,0.33,0.0,0.0,0.0,26.03
Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,29.0,1992.0,29.07,0.0,11.0,4.0,0.4,36.4,0.37,0.13,0.0,0.0,23.09
Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,30.0,1992.0,30.08,1.0,11.0,2.0,0.3,18.02,0.36,0.06,0.09,0.5,27.02
Riccardo Orsolini,it ITA,FW-MF,Bologna,it Serie A,22,1997,29.08,8.0,90.0,25.0,9.06,27.08,3.02,0.84,0.09,0.32,17.06
Riccardo Orsolini,it ITA,FW-MF,Bologna,it Serie A,23,1997,19.05,7.0,53.0,19.0,9.03,35.8,2.72,0.97,0.08,0.21,18.08
Riccardo Orsolini,it ITA,FW-MF,Bologna,it Serie A,24,1997,19.08,6.0,51.0,16.0,6.04,31.4,2.57,0.81,0.08,0.25,18.08
Riccardo Orsolini,it ITA,FW,Bologna,it Serie A,25.0,1997.0,23.06,11.0,89.0,27.0,10.05,30.03,3.77,1.14,0.09,0.3,20.08
Riccardo Orsolini,it ITA,FW-MF,Bologna,it Serie A,26,1997,19.09,10.0,55.0,22.0,7.04,40.0,2.76,1.1,0.15,0.36,18.01
Riccardo Saponara,it ITA,MF-FW,Lecce,it Serie A,27,1991,11.14,2.0,31.0,9.0,1.39,17.3,2.58,0.43,0.04,0.22,17.52
Riccardo Saponara,it ITA,FW-MF,Spezia,it Serie A,28,1991,4.63,2.0,10.0,4.0,1.0,40.0,1.16,0.46,0.2,0.5,14.01
Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29.0,1991.0,14.03,3.0,37.0,14.0,2.02,37.8,2.59,0.98,0.08,0.21,20.01
Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,30.0,1991.0,13.04,4.0,37.0,13.0,2.08,35.1,2.76,0.97,0.11,0.31,19.04
Riccardo Saponara,it ITA,FW-MF,Hellas Verona,it Serie A,31,1991,3.08,0.0,5.0,1.0,0.1,20.0,1.32,0.26,0.0,0.0,25.06
Riccardo Sottil,it ITA,FW-DF,Fiorentina,it Serie A,20,1999,5.07,0.0,16.0,8.0,1.0,50.0,2.8,1.4,0.0,0.0,22.03
Riccardo Sottil,it ITA,FW-MF,Cagliari,it Serie A,21,1999,13.02,2.0,25.0,9.0,1.05,36.0,1.9,0.68,0.08,0.22,16.09
Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22.0,1999.0,13.08,3.0,22.0,10.0,2.05,45.5,1.6,0.73,0.14,0.3,16.02
Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23.0,1999.0,9.03,0.0,21.0,8.0,1.0,38.1,2.27,0.86,0.0,0.0,19.09
